916,5970
916,5992
916,12693
916,12835
916,17193
916,27051
916,29178
916,31045
916,38167
916,38195
916,41270
916,42610
916,42613
916,42617
916,42618
916,42621
916,42622
921,618
921,629
921,837
921,916
921,970
921,1266
921,1761
921,2049
921,3621
921,4173
921,5970
921,5990
921,5992
921,7174
921,38167
921,38172
921,38198
921,40338
921,40420
921,41273
921,41274
921,41275
921,41286
921,41295
921,41324
921,42869
921,42878
925,620
925,837
925,970
925,1266
925,1341
925,2428
925,7174
925,9213
925,17193
925,21945
925,28888
925,37576
925,38150
925,38151
925,38154
925,38176
925,38198
925,38199
925,41266
925,41267
925,41277
925,41327
925,41342
925,42886
925,42887
925,42888
925,42889
925,42890
925,42891
925,42893
925,42895
925,42896
925,42897
925,42898
925,42899
925,42900
962,1115
962,15222
962,38576
962,40741
962,43340
962,43341
962,43342
962,43347
970,620
970,837
970,921
970,925
970,2049
970,3962
970,16127
970,38155
970,38156
970,38176
970,40338
970,41270
970,41273
970,41275
970,41279
970,41295
970,41336
970,43373
970,43374
970,43376
970,43379
970,43381
970,43387
980,17591
980,36818
980,40324
980,43456
980,43460
980,43466
980,43467
996,43540
996,43541
998,1115
998,6871
998,13191
998,15222
998,21539
998,30778
998,38576
998,40386
998,40741
998,40836
998,41288
998,43548
998,43554
998,43555
998,43557
998,43559
1017,43713
1092,43714
1110,19049
1115,962
1115,998
1115,1266
1115,2428
1115,15222
1115,17487
1115,18886
1115,19166
1115,21182
1115,21539
1115,30289
1115,30778
1115,38166
1115,38576
1115,40741
1115,40836
1115,43340
1115,43341
1115,43342
1115,43559
1115,44823
1115,44830
1115,44831
1115,44836
1115,44839
1115,44847
1115,44853
1115,44868
1115,44870
1115,44872
1115,44879
1115,44884
1135,1241
1135,1857
1135,2431
1135,3010
1135,4398
1135,30350
1135,30719
1135,31486
1135,45060
1145,45168
1151,12541
1200,19161
1200,47814
1200,47828
1200,47829
1200,47833
1200,47840
1200,47842
1200,47843
1200,47844
1200,47845
1200,47852
1200,47854
1200,47856
1200,47857
1205,47948
1205,47951
1205,47952
1205,47953
1205,47954
1205,47955
1241,1135
1241,1857
1241,3010
1241,5970
1241,7620
1241,11684
1241,13065
1241,15222
1241,21120
1241,30350
1241,48317
1241,48321
1241,48322
1241,48326
1241,48330
1241,48332
1245,685
1245,4897
1245,16099
1245,17641
1245,18047
1245,19161
1245,25942
1245,39419
1245,39420
1245,39422
1245,39424
1245,39426
1245,39428
1245,39432
1245,39433
1245,48357
1245,48358
1245,48360
1245,48361
1245,48363
1245,48366
1245,48367
1245,48368
1245,48369
1245,48372
1245,48373
1250,3962
1250,14741
1250,17610
1250,21165
1250,39083
1250,40731
1250,40823
1250,40833
1250,48396
1250,48400
1250,48409
1250,48410
1250,48411
1250,48413
1250,48414
1250,48421
1250,48423
1250,48425
1250,48426
1250,48432
1250,48435
1250,48441
1253,619
1253,16305
1253,37605
1253,39083
1253,41343
1253,48471
1253,48472
1253,48473
1253,48474
1253,48475
1253,48476
1253,48477
1253,48478
1253,48479
1253,48480
1253,48481
1253,48482
1253,48483
1253,48484
1253,48485
1253,48486
1253,48487
1266,618
1266,619
1266,620
1266,629
1266,921
1266,925
1266,1115
1266,1341
1266,1346
1266,2049
1266,2428
1266,2431
1266,2949
1266,12689
1266,12693
1266,12835
1266,14417
1266,15219
1266,15222
1266,16127
1266,17415
1266,17487
1266,17531
1266,28813
1266,31486
1266,38147
1266,38164
1266,38167
1266,38170
1266,38176
1266,38346
1266,40338
1266,40836
1266,41267
1266,41288
1266,41343
1266,42891
1266,48532
1266,48534
1266,48535
1266,48536
1266,48537
1266,48538
1266,48539
1266,48541
1266,48542
1266,48543
1266,48545
1266,48546
1270,619
1270,1703
1270,3460
1270,7735
1270,13198
1270,14410
1270,15002
1270,17141
1270,19826
1270,20529
1270,20531
1270,20707
1270,21182
1270,21678
1270,23252
1270,30935
1270,36918
1270,37605
1270,38001
1270,39773
1270,40834
1270,41343
1270,41344
1270,42845
1270,47952
1270,47955
1270,48363
1270,48471
1270,48472
1270,48473
1270,48474
1270,48475
1270,48476
1270,48477
1270,48479
1270,48480
1270,48481
1270,48484
1270,48486
1270,48535
1270,48556
1270,48558
1270,48572
1270,48573
1270,48576
1270,48577
1270,48578
1270,48579
1270,48583
1270,48593
1270,48594
1270,48595
1270,48596
1270,48598
1270,48599
1270,48605
1270,48606
1270,48607
1270,48608
1270,48609
1270,48614
1270,48617
1270,48626
1270,48630
1270,48633
1270,48635
1270,48637
1270,48638
1270,48641
1270,48643
1270,48646
1270,48651
1270,48652
1270,48655
1270,48656
1270,48659
1270,48664
1270,48668
1270,48676
1270,48677
1270,48679
1270,48680
1270,48687
1270,48689
1270,48691
1270,48692
1270,48694
1270,48695
1270,48698
1270,48699
1270,48704
1270,48705
1270,48707
1270,48708
1270,48709
1270,48710
1270,48711
1270,48713
1270,48714
1270,48715
1270,48717
1270,48719
1270,48723
1270,48725
1270,48726
1270,48727
1270,48735
1270,48736
1270,48738
1270,48740
1270,48743
1270,48744
1270,48745
1270,48749
1270,48750
1270,48753
1270,48754
1270,48756
1270,48757
1270,48758
1270,48761
1270,48762
1270,48764
1270,48765
1270,48767
1270,48774
1270,48775
1270,48776
1270,48777
1270,48780
1270,48782
1270,48784
1270,48786
1270,48792
1270,48793
1270,48796
1270,48797
1270,48802
1270,48803
1270,48809
1270,48810
1270,48813
1270,48814
1270,48820
1270,48822
1270,48824
1270,48825
1270,48832
1270,48833
1270,100275
1270,142041
1277,14417
1277,14989
1277,48874
1331,891
1331,42139
1331,42141
1331,42142
1331,42143
1331,42144
1331,49423
1331,49425
1331,49426
1331,49429
1341,620
1341,837
1341,925
1341,1266
1341,7174
1341,38150
1341,38199
1341,42888
1341,49510
1341,49511
1341,49514
1346,124
1346,916
1346,1266
1346,4398
1346,12693
1346,15222
1346,20070
1346,33480
1346,34132
1346,34371
1346,38156
1346,38172
1346,38195
1346,40779
1346,41276
1346,41290
1346,49510
1346,49550
1346,49561
1346,49564
1346,49566
1346,49567
1346,49573
1346,49574
1346,49575
1346,49578
1346,49581
1370,49787
1374,618
1374,619
1374,49802
1374,122156
1469,1857
1469,3621
1469,3962
1469,5970
1469,10516
1469,10531
1469,12748
1469,29983
1469,38486
1469,42789
1469,44157
1469,45221
1469,48740
1469,52240
1584,6389
1584,53614
1626,19397
1626,19439
1703,1270
1703,4398
1703,5510
1761,921
1761,2431
1761,5908
1761,7126
1761,10348
1761,11805
1761,20010
1761,21184
1761,31053
1761,38486
1857,1135
1857,1241
1857,1469
1857,2431
1857,3962
1857,5445
1857,5908
1857,7620
1857,13065
1857,15288
1857,17807
1857,20010
1857,21120
1857,21184
1857,21592
1857,30350
1857,30699
1857,31053
1857,31486
1857,38486
1857,38522
1857,39062
1857,39177
1857,40135
1857,40438
1857,40779
1857,48321
1857,48322
1857,49597
1857,57688
1857,57730
1857,57736
1984,2187
1984,5990
1999,2431
1999,4362
1999,5780
1999,5970
1999,11805
2049,618
2049,619
2049,620
2049,837
2049,916
2049,921
2049,970
2049,1266
2049,2428
2049,12693
2049,12835
2049,15222
2049,15991
2049,17957
2049,34703
2049,38147
2049,38172
2049,38176
2049,38177
2049,38198
2049,40049
2049,40420
2049,40779
2049,41275
2049,41280
2049,41314
2049,42732
2049,42899
2049,43381
2049,52890
2049,59721
2049,59722
2049,59723
2049,59724
2187,837
2187,1984
2187,5970
2187,34588
2187,41280
2261,48680
2261,48714
2261,63038
2261,63043
2261,63046
2261,63047
2261,63049
2261,63051
2306,14251
2306,19869
2306,39177
2306,63479
2350,2431
2350,3772
2350,5308
2350,5970
2350,15045
2350,26353
2350,40149
2350,46731
2350,63684
2428,618
2428,619
2428,837
2428,925
2428,1115
2428,1266
2428,2049
2428,4173
2428,12689
2428,12835
2428,12966
2428,15222
2428,17908
2428,19166
2428,21182
2428,21704
2428,38170
2428,38176
2428,38198
2428,40338
2428,40420
2428,40741
2428,49825
2428,49830
2428,64312
2428,64313
2428,64317
2431,1135
2431,1266
2431,1761
2431,1857
2431,1999
2431,2350
2431,4288
2431,4897
2431,15222
2431,21184
2431,21549
2431,22364
2431,64324
2431,64325
2431,64327
2470,64563
2470,64564
2470,64566
2518,10348
2518,11805
2518,17040
2518,20659
2518,38509
2518,57509
2518,64674
2518,64677
2518,64678
2518,64679
2616,3459
2616,3460
2949,1266
2949,15222
2949,17487
2949,19035
2949,21509
2949,21539
2949,38576
2949,40386
2949,40741
2949,40836
2949,43387
2949,43557
2949,47092
2949,48532
2949,48538
2949,49825
2949,49827
2949,49832
2949,66088
2949,66094
2949,66096
2949,66098
2949,66102
2949,66105
2949,66109
3010,1135
3010,1241
3010,10348
3010,21120
3010,23436
3010,66256
3010,66257
3010,66258
3010,66259
3010,66260
3010,66262
3237,45168
3279,34412
3358,67193
3449,5908
3449,10570
3449,11805
3449,29916
3449,30719
3449,31053
3449,33402
3449,36749
3449,48317
3449,67435
3459,879
3459,2616
3459,3460
3460,879
3460,1270
3460,2616
3460,3459
3460,19535
3460,67452
3460,67453
3460,67454
3487,19869
3487,67550
3487,67552
3487,67556
3564,837
3621,921
3621,1469
3621,17487
3621,18975
3621,19580
3621,23081
3621,26533
3621,27736
3621,27898
3621,29425
3621,41243
3621,42762
3621,42766
3621,42781
3621,42789
3621,42808
3621,44044
3621,44157
3621,61587
3621,68250
3621,68253
3621,68261
3621,68263
3621,68264
3621,68266
3621,68268
3621,68269
3621,120326
3772,2350
3772,15045
3772,15163
3772,21328
3772,21387
3772,25993
3772,26353
3772,36847
3772,42808
3772,46731
3772,60594
3772,63684
3772,68974
3772,68975
3772,68977
3772,68987
3772,68988
3772,68992
3777,27898
3777,42830
3962,970
3962,1250
3962,1469
3962,1857
3962,38001
4173,619
4173,620
4173,629
4173,921
4173,2428
4173,12693
4173,15991
4173,18020
4173,21592
4173,21961
4173,38167
4173,38172
4173,38178
4173,38182
4173,38191
4173,38195
4173,38198
4173,40779
4173,41266
4173,41313
4173,41337
4173,49994
4173,70579
4174,7174
4174,23793
4174,38195
4174,44168
4174,58658
4174,70581
4174,70587
4174,70592
4285,20529
4285,21938
4285,70982
4285,113380
4288,2431
4288,19580
4288,28667
4288,49603
4288,57688
4288,71012
4288,71014
4314,38118
4352,4362
4362,347
4362,1999
4362,4352
4362,4390
4362,4398
4362,5970
4362,5992
4363,10348
4363,34194
4363,36749
4368,6592
4368,64678
4390,4362
4398,124
4398,347
4398,1135
4398,1346
4398,1703
4398,4362
4398,5510
4398,5970
4398,5992
4398,22076
4398,22364
4398,24155
4398,38302
4398,41270
4398,49578
4398,55114
4398,71783
4398,71785
4495,629
4495,39493
4727,105508
4748,47736
4748,107314
4748,131414
4781,51545
4781,73393
4897,1245
4897,2431
4897,24155
4897,39422
5308,2350
5308,75251
5406,14155
5406,14682
5406,19174
5406,34412
5406,35259
5406,38878
5406,41342
5406,50543
5406,75512
5445,1857
5445,11805
5445,31053
5445,38486
5445,61155
5445,75721
5510,347
5510,1703
5510,4398
5510,22364
5510,55114
5522,38421
5780,1999
5780,5970
5780,27051
5780,34692
5780,41274
5780,41297
5780,76602
5780,76603
5908,866
5908,1761
5908,1857
5908,3449
5908,5970
5908,10348
5908,11684
5908,15163
5908,29916
5908,30517
5908,30719
5908,31053
5908,36749
5908,38486
5908,40381
5908,47022
5908,48317
5908,67435
5908,75721
5908,77116
5908,77118
5908,77119
5908,77120
5908,77124
5908,77130
5908,77139
5908,77145
5970,837
5970,916
5970,921
5970,1241
5970,1469
5970,1999
5970,2187
5970,2350
5970,4362
5970,4398
5970,5780
5970,5908
5970,5990
5970,5992
5970,11916
5970,24155
5970,27051
5970,40135
5970,41274
5970,41280
5970,41297
5970,41310
5970,41324
5970,41326
5970,49578
5970,72268
5990,837
5990,921
5990,1984
5990,5970
5990,41297
5990,41310
5992,837
5992,916
5992,921
5992,4362
5992,4398
5992,5970
5992,7174
5992,7200
5992,11684
5992,17193
5992,27051
5992,28974
5992,30994
5992,34692
5992,34703
5992,38155
5992,40135
5992,41274
5992,41297
5992,41310
5992,41324
5992,41326
5992,42617
5992,49578
5992,64227
5992,70581
5992,77389
5992,77390
5992,77394
5992,77396
6389,1584
6592,4368
6813,20890
6813,77118
6813,79651
6813,79652
6871,998
6871,7098
6871,17487
6871,19166
6871,30289
6871,38576
6871,40741
6871,43557
6871,44831
6871,49816
7098,6871
7098,17487
7098,21539
7098,38576
7098,66105
7126,1761
7126,11684
7126,18233
7126,20890
7126,29809
7126,38486
7126,48874
7126,69990
7126,71378
7126,77139
7126,79652
7126,80704
7126,80706
7126,80709
7126,80710
7126,80712
7126,80714
7126,80716
7174,837
7174,921
7174,925
7174,1341
7174,4174
7174,5992
7174,7200
7174,11684
7174,15163
7174,15222
7174,16127
7174,16995
7174,17293
7174,23961
7174,28052
7174,29178
7174,38150
7174,38159
7174,38177
7174,38179
7174,38195
7174,40135
7174,40338
7174,40779
7174,40813
7174,41273
7174,41274
7174,41314
7174,41337
7174,42869
7174,43376
7174,44168
7174,49229
7174,49561
7174,71783
7174,76602
7174,81028
7174,81029
7174,81040
7174,81043
7200,619
7200,837
7200,5992
7200,7174
7200,18549
7200,21945
7200,38167
7200,38179
7200,40779
7200,40813
7200,41337
7200,42618
7200,49561
7200,81120
7200,81121
7419,7666
7419,7670
7419,7735
7419,21124
7419,30935
7419,37461
7419,39083
7419,40834
7419,42851
7419,48708
7419,48824
7487,632
7487,14354
7487,21587
7487,23432
7487,29676
7487,36383
7487,45350
7487,48411
7487,53101
7487,81845
7610,46829
7620,1241
7620,1857
7620,30350
7620,41342
7620,48332
7620,73074
7666,7419
7666,7670
7666,7735
7666,19174
7666,20707
7666,21124
7666,30935
7666,39083
7666,42845
7666,42847
7666,42851
7666,48764
7666,48824
7666,82238
7666,82243
7670,7419
7670,7666
7670,7735
7670,18980
7735,1270
7735,7419
7735,7666
7735,7670
7735,17141
7735,18980
7735,19161
7735,19174
7735,20707
7735,21124
7735,30935
7735,39083
7735,39773
7735,42846
7735,42847
7735,42851
7735,48595
7735,48676
7735,48708
7735,48717
7735,48750
7735,48762
7735,57003
7735,82243
7735,82369
7735,82376
7735,82378
7735,82379
8612,30355
8612,39028
9213,124
9213,618
9213,837
9213,925
9213,13035
9213,15222
9213,16127
9213,34371
9213,38147
9213,38148
9213,38177
9213,38199
9213,40420
10098,175
10348,1761
10348,2518
10348,3010
10348,4363
10348,5908
10348,11805
10348,15163
10348,30517
10348,31053
10348,36749
10348,36818
10348,38486
10348,88396
10516,1469
10516,15163
10516,19580
10516,21592
10516,42638
10516,42781
10516,42789
10516,68266
10531,1469
10531,15163
10531,18705
10531,19174
10531,21592
10531,38172
10531,38178
10531,40116
10531,49974
10531,51417
10531,156230
10570,3449
10570,24155
10570,30719
10570,69805
11289,38421
11289,90768
11684,837
11684,1241
11684,5908
11684,5992
11684,7126
11684,7174
11684,41342
11684,48874
11684,55562
11684,80709
11684,91499
11684,91501
11684,91507
11713,25942
11713,36383
11713,39083
11805,1761
11805,1999
11805,2518
11805,3449
11805,5445
11805,10348
11805,30517
11805,31053
11805,41297
11805,41310
11805,69805
11916,5970
11916,27051
12013,48322
12448,18975
12527,93280
12541,1151
12541,12676
12541,18706
12541,43714
12541,50017
12541,73340
12541,76713
12541,91202
12541,93308
12541,93312
12541,93315
12541,93317
12668,46671
12668,90879
12676,12541
12676,14251
12676,18706
12676,37112
12676,40438
12676,43541
12676,50017
12676,67454
12676,73340
12676,76713
12676,91184
12676,93635
12676,93639
12676,93640
12676,93644
12676,93646
12689,1266
12689,2428
12689,15222
12689,19035
12689,43342
12689,48537
12689,93677
12693,619
12693,620
12693,916
12693,1266
12693,1346
12693,2049
12693,4173
12693,12835
12693,15222
12693,15991
12693,38164
12693,38167
12693,38172
12693,38178
12693,38198
12693,40779
12693,41266
12693,42621
12693,59723
12694,776
12705,19161
12705,93729
12705,93732
12748,1469
12748,19308
12748,39433
12748,48758
12748,57071
12748,57307
12748,93919
12748,93920
12748,93921
12835,618
12835,619
12835,620
12835,837
12835,916
12835,1266
12835,2049
12835,2428
12835,12693
12835,15991
12835,38147
12835,38150
12835,38164
12835,38167
12835,38172
12835,38177
12835,38178
12835,38198
12835,38199
12835,40420
12835,40779
12835,64227
12835,94115
12835,94116
12884,19166
12884,38576
12884,40836
12884,49825
12966,2428
12966,21704
12966,38576
12966,40741
12966,43341
12966,94455
13035,9213
13035,13198
13035,15222
13035,21509
13035,40338
13035,60898
13035,94646
13065,1241
13065,1857
13128,47953
13128,48626
13128,94863
13128,94864
13191,998
13191,40836
13191,43341
13191,46050
13191,48537
13191,66105
13198,1270
13198,13035
13198,15002
13198,15222
13198,18491
13198,20529
13198,20808
13198,48482
13198,48543
13198,48698
13198,48709
13198,48736
13198,48774
13198,75068
13198,94966
13800,29504
13849,48833
13849,96086
14155,5406
14155,38878
14245,96899
14251,2306
14251,12676
14251,36818
14354,7487
14354,21464
14354,21672
14354,46843
14410,1270
14417,1266
14417,1277
14417,14989
14417,15222
14560,15242
14560,48758
14560,62956
14560,82159
14560,97798
14560,97799
14560,97803
14674,98127
14682,5406
14741,1250
14741,40731
14741,40823
14741,48413
14741,48421
14741,48435
14741,48441
14779,95841
14779,98451
14779,98452
14779,98453
14944,48535
14944,98820
14944,98821
14989,1277
14989,14417
14989,15219
14989,19878
14989,21940
15000,15163
15000,18936
15000,64325
15000,68405
15002,1270
15002,13198
15002,16311
15002,20529
15002,23252
15002,41343
15002,41344
15002,48635
15002,48659
15002,48695
15002,48736
15002,48793
15002,48825
15002,63046
15002,63051
15002,98946
15002,98949
15002,98951
15002,98953
15045,2350
15045,3772
15045,15163
15045,18705
15045,18794
15045,21328
15045,25993
15045,30250
15045,30388
15045,40149
15045,42738
15045,46731
15045,49974
15045,58636
15045,68975
15045,68987
15045,68992
15045,72545
15045,85819
15045,99041
15149,48583
15149,48786
15149,99322
15149,99323
15149,99324
15149,99325
15149,99329
15149,99330
15149,99332
15149,99333
15162,23436
15163,837
15163,3772
15163,5908
15163,7174
15163,10348
15163,10516
15163,10531
15163,15000
15163,15045
15163,18794
15163,18936
15163,21328
15163,23952
15163,25993
15163,26353
15163,30250
15163,30388
15163,36749
15163,38573
15163,40149
15163,42738
15163,45221
15163,46731
15163,48317
15163,49974
15163,50570
15163,58636
15163,61531
15163,68987
15163,68992
15163,73656
15163,81386
15163,85819
15163,88396
15163,99350
15163,99355
15163,99359
15163,99361
15163,99362
15163,99364
15168,29809
15168,97821
15168,99369
15168,99370
15168,99371
15187,21124
15187,99395
15187,99396
15216,712
15216,48743
15216,48776
15216,99460
15216,99463
15216,99466
15216,99468
15216,99469
15216,99470
15216,99471
15216,99472
15216,99473
15219,1266
15219,14989
15219,15222
15222,618
15222,620
15222,629
15222,962
15222,998
15222,1115
15222,1241
15222,1266
15222,1346
15222,2049
15222,2428
15222,2431
15222,2949
15222,7174
15222,9213
15222,12689
15222,12693
15222,13035
15222,13198
15222,14417
15222,15219
15222,17531
15222,19166
15222,19174
15222,20529
15222,21182
15222,30778
15222,31045
15222,31486
15222,38170
15222,38177
15222,38576
15222,39773
15222,40338
15222,40386
15222,41267
15222,41288
15222,41343
15222,43347
15222,43559
15222,44823
15222,44831
15222,45794
15222,47844
15222,48474
15222,48532
15222,48534
15222,48535
15222,48536
15222,48537
15222,48538
15222,48541
15222,48542
15222,48543
15222,48546
15222,48608
15222,48708
15222,48824
15222,49825
15222,49827
15222,60898
15222,92817
15222,93732
15222,94966
15222,99482
15222,99484
15222,99485
15222,99489
15222,99491
15222,99494
15222,99496
15222,99498
15222,99499
15225,99507
15226,23436
15226,90876
15229,48725
15229,99517
15229,99519
15233,82181
15233,99528
15233,99529
15242,14560
15242,20453
15242,43832
15242,99572
15288,1857
15288,58636
15470,19156
15470,19157
15470,39028
15470,100057
15470,100058
15470,100059
15879,17806
15879,21183
15879,21282
15879,40381
15879,77119
15879,100887
15879,100888
15879,100889
15879,100890
15991,620
15991,2049
15991,4173
15991,12693
15991,12835
15991,38167
15991,38177
16099,1245
16099,16127
16099,101404
16099,101405
16099,101406
16127,618
16127,619
16127,837
16127,970
16127,1266
16127,7174
16127,9213
16127,16099
16127,38147
16127,38195
16127,38326
16127,40813
16127,40831
16127,41327
16127,41337
16127,101529
16127,101532
16305,1253
16305,20529
16305,48708
16305,48745
16308,28529
16308,29983
16308,36818
16308,43456
16308,52648
16308,58966
16308,73340
16308,75841
16308,91184
16308,91202
16308,93308
16308,93312
16308,101843
16308,101845
16308,101848
16308,101851
16308,101854
16308,101858
16308,101859
16308,101860
16311,15002
16311,19015
16311,48473
16311,48474
16311,48705
16311,99347
16311,101862
16311,101866
16311,101867
16311,101868
16311,101869
16311,101870
16311,101871
16528,30350
16619,17430
16619,70974
16619,102488
16619,102489
16620,21182
16620,102492
16620,102494
16715,21145
16715,21729
16995,837
16995,7174
16995,38176
16995,38198
16995,40747
16995,103544
16995,103545
16995,103549
17030,42886
17030,103662
17030,103663
17035,618
17035,38147
17035,38167
17035,38199
17040,2518
17044,103676
17049,41343
17049,48474
17049,99494
17081,19397
17109,48487
17109,48535
17109,48576
17109,48756
17109,48814
17109,48824
17109,103835
17109,103836
17109,103837
17109,103838
17110,103840
17110,103841
17121,103873
17141,1270
17141,7735
17141,20103
17141,20529
17141,20707
17141,21182
17141,24859
17141,48481
17141,48578
17141,48595
17141,48638
17141,48651
17141,48676
17141,48692
17141,48717
17141,48756
17141,76882
17141,80051
17141,95853
17141,99494
17141,101862
17141,101867
17141,104232
17141,107644
17141,108403
17141,110032
17141,110037
17141,110039
17141,110040
17141,110042
17141,110044
17141,110045
17141,111266
17141,141928
17141,142203
17193,618
17193,916
17193,925
17193,5992
17193,27051
17193,31045
17193,41326
17193,104008
17292,21182
17293,7174
17293,38167
17293,38172
17293,38195
17293,40135
17293,40747
17293,41289
17293,41301
17293,59721
17293,81043
17293,104237
17293,104240
17293,104242
17305,18635
17305,104259
17305,104261
17305,104264
17305,104265
17305,104266
17305,104267
17305,104268
17305,104269
17316,104277
17316,104278
17317,104279
17317,104281
17334,104305
17415,1266
17430,16619
17430,30289
17430,44847
17430,49825
17430,66105
17430,102488
17430,102489
17446,104480
17446,104483
17487,1115
17487,1266
17487,2949
17487,3621
17487,6871
17487,7098
17487,18825
17487,18886
17487,19035
17487,21539
17487,28813
17487,30289
17487,38576
17487,40741
17487,40836
17487,43340
17487,43341
17487,43342
17487,43347
17487,46136
17487,48539
17487,49827
17487,61187
17487,93833
17487,94455
17487,104438
17487,104588
17487,104603
17487,104611
17531,1266
17531,15222
17531,38177
17531,38199
17585,685
17585,19319
17585,80047
17585,98951
17585,104976
17585,104978
17585,104980
17585,104982
17585,104986
17590,105002
17591,980
17591,43460
17591,105004
17591,105006
17591,105007
17610,1250
17610,56975
17610,105055
17624,57730
17624,105120
17641,1245
17641,39433
17641,48358
17666,21114
17666,48757
17666,48782
17666,48822
17666,105226
17666,105227
17666,105228
17666,105229
17704,685
17704,19161
17704,21328
17704,39428
17704,39432
17704,39433
17776,105508
17806,15879
17807,1857
17807,21120
17807,30350
17807,31486
17807,90878
17807,90883
17807,105565
17811,81384
17811,105577
17827,18886
17827,21182
17827,105637
17827,105639
17827,105640
17827,105641
17832,53752
17832,70974
17832,105652
17832,105656
17896,48606
17897,19156
17897,19157
17897,39028
17897,43198
17897,100059
17897,105846
17897,105847
17897,105848
17908,2428
17908,18403
17908,38275
17908,40420
17928,105964
17957,2049
17957,41280
17957,43541
17957,105981
17957,105982
18020,620
18020,4173
18047,685
18047,1245
18047,19161
18047,20529
18047,25942
18047,39421
18047,48473
18047,48758
18047,104734
18047,104980
18047,106210
18125,48556
18125,106333
18125,106334
18233,7126
18233,29809
18233,48874
18233,49597
18233,77118
18233,80704
18233,90879
18233,99426
18233,99427
18233,99432
18233,106527
18403,618
18403,17908
18403,38147
18403,38170
18403,38198
18403,38199
18403,40420
18403,106751
18403,106752
18491,13198
18491,106873
18549,7200
18549,30606
18549,40135
18549,41270
18549,41274
18549,42900
18549,76602
18549,81120
18549,106966
18550,38172
18611,107058
18616,48758
18616,107066
18635,17305
18635,104259
18635,104267
18635,104268
18635,104269
18705,10531
18705,15045
18705,18794
18705,30250
18705,36808
18705,48735
18705,68975
18705,107244
18706,12541
18706,12676
18706,43714
18706,50017
18706,93315
18735,107297
18735,107298
18735,107299
18735,107300
18735,107302
18740,21653
18740,30355
18740,107314
18740,107319
18741,21653
18741,39028
18741,105847
18741,107321
18741,107322
18794,15045
18794,15163
18794,18705
18794,21549
18794,21943
18794,30250
18794,38515
18794,40116
18794,42738
18794,68975
18794,72545
18794,96196
18794,96197
18794,107460
18794,107462
18794,107463
18813,107598
18813,107599
18825,17487
18825,40836
18825,43342
18825,94455
18886,1115
18886,17487
18886,17827
18886,21509
18886,21704
18886,38576
18886,40741
18886,44868
18886,105637
18936,15000
18936,15163
18936,46731
18936,64325
18936,68987
18936,68992
18936,93445
18936,107876
18936,107877
18975,3621
18975,12448
18975,42698
18975,42766
18975,61587
18976,44836
18976,70974
18980,7670
18980,7735
18980,20707
18980,106873
18980,107959
18980,107960
19015,16311
19015,20529
19015,48474
19015,48543
19015,95827
19015,95855
19015,95967
19015,108016
19035,2949
19035,12689
19035,17487
19035,21509
19035,38576
19049,1110
19099,21183
19099,108156
19156,15470
19156,17897
19156,19157
